RouteDataID,Route,RouteName,RouteTypeID,RouteTypeDetailID,Active,AOU,CountryNum,StateNum,RPID,Stratum,BCR,Month,Day,Year,StartTime,EndTime,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal,RecordedCar,TotalCarObs,NoiseDetected,Seq,English_Common_Name,French_Common_Name,Order,Family,Genus,Species,scientific_name,State_Trend,BCR_trend,NearestStation,DATE_YYYYMMDD,PRCP,TMAX,TMIN,geometry,
6345588,18,ALMERIA,1,1,1,4230,840,54,101,34,19,7,7,2012,533,900,0,0,0,0,3,1,3,NULL,11,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US10loup006,20120707,0,NA,NA,c(-99.6487049, 41.8425077)
6345588,18,ALMERIA,1,1,1,6160,840,54,101,34,19,7,7,2012,533,900,0,0,0,0,4,1,4,NULL,11,0,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,US10loup006,20120707,0,NA,NA,c(-99.6487049, 41.8425077)
6345590,189,BEAR MTN,1,1,1,4200,840,83,101,81,35,6,30,2012,625,1015,0,1,0,0,1,2,2,NULL,4,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00414770,20120630,0,35.6,20.6,c(-104.15497, 30.93882)
6345603,1,LAG ATASCOSA,1,1,1,4200,840,83,101,7,37,6,17,2012,606,1110,27,12,7,2,6,27,54,NULL,185,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USW00012957,20120617,0,33.3,24.4,c(-97.3519969, 26.1912547)
6345603,1,LAG ATASCOSA,1,1,1,4230,840,83,101,7,37,6,17,2012,606,1110,0,0,0,6,1,2,7,NULL,185,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USW00012957,20120617,0,33.3,24.4,c(-97.3519969, 26.1912547)
6345604,303,SEJITA,1,1,1,4230,840,83,101,7,36,5,19,2012,608,1022,0,0,0,0,1,1,1,1,33,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXDV0001,20120519,NA,NA,NA,c(-98.5051649, 27.2961057)
6345604,303,SEJITA,1,1,1,4200,840,83,101,7,36,5,19,2012,608,1022,1,1,0,0,1,3,3,1,33,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXDV0001,20120519,NA,NA,NA,c(-98.5051649, 27.2961057)
6345614,47,Stephens,1,1,1,4230,840,7,101,4,25,6,20,2012,529,1046,0,4,0,0,0,2,4,1,21,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1AROC0008,20120620,NA,NA,NA,c(-92.967494, 33.454572)
6345616,96,CHILDRESS,1,1,1,4200,840,83,101,54,19,6,28,2012,558,951,5,5,3,2,0,10,15,NULL,16,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,US1TXCHD004,20120628,NA,NA,NA,c(-100.1916929, 34.4180504)
6345617,326,ALLEN CREEK,1,1,1,4200,840,83,101,53,20,6,4,2012,600,1153,4,0,0,0,0,3,4,NULL,66,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXKM0006,20120604,NA,NA,NA,c(-99.7103499, 30.3038597)
6345619,7,DALTON,1,1,1,4200,840,38,101,35,19,6,6,2012,538,1013,4,0,0,0,1,5,5,1,149,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00141994,20120606,NA,NA,NA,c(-97.2582029, 37.2322087)
6345619,7,DALTON,1,1,1,4230,840,38,101,35,19,6,6,2012,538,1013,0,0,0,0,2,2,2,1,149,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00141994,20120606,NA,NA,NA,c(-97.2582029, 37.2322087)
6345628,378,SAN PEDRO,1,1,1,4200,840,83,101,7,37,5,21,2012,606,1049,0,1,0,0,0,1,1,1,2,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00410345,20120521,0,35.6,17.8,c(-97.65234, 26.9305414)
6345629,30,GLENCOE,1,1,1,4230,840,42,101,6,37,6,8,2012,537,1140,2,0,0,0,1,2,3,1,68,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1LAIB0006,20120608,NA,NA,NA,c(-91.8769586, 29.7156229)
6345634,14,SURPRISE,1,1,1,4230,840,54,101,34,19,6,17,2012,525,933,2,0,0,1,0,2,3,NULL,3,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US10butl003,20120617,NA,NA,NA,c(-97.3498079, 41.1630727)
6345651,228,EDLER,1,1,1,4200,840,17,101,36,18,6,2,2012,458,1016,0,0,0,1,0,1,1,1,9,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00051278,20120602,NA,NA,NA,c(-102.2766499, 37.1640087)
6345660,14,ABARR,1,1,1,4200,840,17,101,36,18,6,4,2012,452,1021,7,0,0,0,0,5,7,1,4,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COYU0012,20120604,NA,NA,NA,c(-102.6325909, 39.8307687)
6345683,13,HOLLYWOOD,1,1,1,4230,840,7,101,4,25,6,28,2012,530,1040,1,0,0,0,0,1,1,1,24,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00035770,20120628,NA,NA,NA,c(-93.2513959, 34.0344927)
6345721,140,IVAN,1,1,0,4230,840,42,101,4,25,6,2,2012,536,1220,1,0,0,0,0,1,1,NULL,41,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00160920,20120602,NA,NA,NA,c(-93.5489809, 32.7507357)
6345728,391,MARFA,1,1,1,4200,840,83,101,81,35,6,12,2012,625,1052,7,0,0,0,1,6,8,NULL,4,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417813,20120612,NA,NA,NA,c(-104.4532389, 30.0746005)
6345730,907,WICHITA MTS WEST,1,2,1,4200,840,67,101,54,19,6,25,2012,550,1100,2,0,3,0,0,3,5,NULL,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USR0000OWIC,20120625,NA,39.4,23.3,c(-98.7819333, 34.7527798)
6345737,901,WICHITA MTNS EAST,1,2,1,4200,840,67,101,54,19,6,22,2012,550,1110,0,1,0,0,0,1,1,1,3,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00345072,20120622,NA,NA,NA,c(-98.5225, 34.73613)
6345738,43,SAN SABA,1,1,1,4200,840,83,101,53,20,5,26,2012,605,1105,1,0,0,0,0,1,1,NULL,36,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00414123,20120526,NA,NA,NA,c(-99.4476549, 30.9858627)
6345744,70,MILLER GROVE,1,1,1,4230,840,83,101,8,21,5,26,2012,551,1107,0,0,2,0,0,1,2,1,85,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXHPK001,20120526,0,NA,NA,c(-95.8107075, 33.0520824)
6345745,159,CHANDLER 2,1,1,1,4230,840,83,101,4,25,5,18,2012,545,1120,0,7,0,1,1,4,9,NULL,345,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXSM0013,20120518,NA,NA,NA,c(-95.5174446, 32.2333023)
6345786,62,WOMACK,1,1,1,4230,840,42,101,5,25,6,7,2012,536,946,0,0,1,2,2,4,5,NULL,49,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00164316,20120607,NA,NA,NA,c(-93.2537839, 32.1111307)
6345791,55,COOPERTON,1,1,1,4200,840,67,101,54,19,6,9,2012,550,1024,27,1,0,0,2,12,30,NULL,1,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00347727,20120609,0,NA,NA,c(-98.9547729, 34.8702507)
6345795,45,CALEDONIA,1,1,1,4230,840,83,101,4,25,5,27,2012,543,1018,0,0,3,0,4,3,7,NULL,17,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXPN0003,20120527,NA,NA,NA,c(-94.5202804, 31.8819446)
6345820,51,PIDCOKE,1,1,0,4200,840,83,101,53,20,5,20,2012,601,1046,3,0,0,0,0,3,3,NULL,120,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00411990,20120520,0,NA,NA,c(-97.9068817, 31.1829158)
6345827,31,KENNEDY,1,1,1,4200,840,54,101,36,19,6,21,2012,534,947,2,0,0,1,0,3,3,NULL,11,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10cher011,20120621,NA,NA,NA,c(-100.5366606, 42.6521647)
6345849,69,CLEAR LAKE,1,1,1,4200,840,67,101,34,18,6,30,2012,553,1005,24,0,0,0,0,8,24,1,12,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00412282,20120630,NA,NA,NA,c(-100.3431859, 36.5291627)
6345861,58,ATHENS,1,1,1,4230,840,83,101,4,25,6,10,2012,605,1115,0,0,4,0,0,1,4,1,367,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USR0000TATH,20120610,NA,32.8,23.3,c(-95.7430805, 32.1808084)
6345884,27,SWAN LAKE,1,1,1,4200,840,54,101,36,19,6,19,2012,531,958,2,0,0,0,0,2,2,NULL,33,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10loup005,20120619,NA,NA,NA,c(-99.4624293, 42.021567)
6345904,41,Sims,1,1,1,4230,840,7,101,19,25,6,18,2012,530,951,0,1,0,0,0,1,1,NULL,0,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00035358,20120618,0,NA,NA,c(-93.689266, 34.65949)
6345909,11,HINKLES FER,1,1,1,4200,840,83,101,6,37,6,10,2012,554,1040,0,0,0,0,1,1,1,NULL,93,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417957,20120610,NA,NA,NA,c(-95.6139832, 28.9083337)
6345924,112,Poyen 2,1,1,1,4230,840,7,101,4,25,6,10,2012,526,918,0,0,2,0,0,1,2,NULL,49,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1ARGT0004,20120610,NA,NA,NA,c(-92.633333, 34.35)
6345925,19,RUSH,1,1,1,4200,840,17,101,36,18,7,7,2012,505,1103,1,0,0,0,2,3,3,NULL,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00057287,20120707,0,32.8,15.6,c(-104.0920409, 38.8398807)
6345942,901,L. ATASCOSA NWR,1,2,1,4200,840,83,101,7,37,6,26,2012,606,1157,5,9,7,0,0,9,21,NULL,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USR0000TLAG,20120626,NA,37.8,22.8,c(-97.3490589, 26.2449087)
6345947,307,Plymell,1,1,1,4200,840,38,101,36,18,6,30,2012,550,948,0,1,0,0,0,1,1,NULL,9,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1KSFI0010,20120630,NA,NA,NA,c(-100.8706786, 37.8296057)
6345949,315,Grigston,1,1,1,4200,840,38,101,36,18,6,29,2012,547,940,0,0,1,0,0,1,1,NULL,1,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1KSSC0008,20120629,NA,NA,NA,c(-100.7232236, 38.4682058)
6345951,12,LAKIN,1,1,1,4230,840,38,101,36,18,6,25,2012,554,946,0,0,0,0,5,1,5,NULL,44,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Stable,US1KSKE0013,20120625,NA,NA,NA,c(-101.4316489, 37.9589257)
6345953,316,Leoti,1,1,1,4200,840,38,101,36,18,6,28,2012,551,949,0,0,2,0,0,1,2,NULL,1,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1KSWH0008,20120628,NA,NA,NA,c(-101.3590971, 38.1914654)
6345959,53,ADAMSVILLE,1,1,1,4200,840,83,101,53,20,6,20,2012,559,1122,1,2,0,0,0,3,3,NULL,8,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00413005,20120620,NA,NA,NA,c(-98.1724883, 31.4345362)
6345979,5,BRIGGSDALE,1,1,1,4200,840,17,101,36,18,7,7,2012,500,908,1,0,0,0,1,2,2,1,7,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COWE0462,20120707,NA,NA,NA,c(-104.2027819, 40.5963537)
6345983,333,ALEXANDER ST,1,1,1,4230,840,83,101,4,25,5,29,2012,539,1042,1,0,0,0,2,2,3,1,36,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00411632,20120529,NA,NA,NA,c(-93.9263149, 31.6172317)
6346005,4,LOCUST BAYOU,1,1,0,4230,840,7,101,4,25,6,3,2012,529,937,0,0,0,0,1,1,1,NULL,36,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USW00000373,20120603,NA,NA,NA,c(-92.6974039, 33.5907857)
6346027,336,BONNER,1,1,1,4230,840,83,101,8,21,6,23,2012,602,1045,1,0,0,3,0,2,4,NULL,99,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXFT0003,20120623,NA,NA,NA,c(-96.2228399, 31.8611947)
6346078,347,BON WIER,1,1,1,4230,840,83,501,3,25,5,31,2012,541,1045,0,3,2,0,0,2,5,1,15,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00410917,20120531,NA,NA,NA,c(-93.6459209, 30.7308697)
6346105,317,MONTELL,1,1,1,4200,840,83,101,53,20,5,24,2012,612,1110,3,0,0,0,4,5,7,NULL,40,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00416019,20120524,NA,NA,NA,c(-100.0117796, 29.5379301)
6346110,69,LIBERTY HILL,1,1,1,4230,840,83,101,4,25,6,21,2012,537,1003,0,0,4,0,0,3,4,NULL,0,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00415187,20120621,NA,NA,NA,c(-94.5044339, 33.5678857)
6346129,901,Pine Ridge,1,2,1,4200,840,54,101,39,18,6,23,2012,442,1133,6,0,0,0,0,5,6,NULL,4,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USR0000NKIN,20120623,NA,36.1,16.7,c(-102.9147494, 42.7519425)
6346133,507,Bayside 3,1,1,1,4200,840,83,101,6,37,5,15,2012,602,1130,16,2,2,5,0,13,25,NULL,71,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXAR0008,20120515,NA,NA,NA,c(-97.160194, 28.03785)
6346133,507,Bayside 3,1,1,1,4230,840,83,101,6,37,5,15,2012,602,1130,0,5,0,0,0,2,5,NULL,71,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXAR0008,20120515,NA,NA,NA,c(-97.160194, 28.03785)
6346165,95,CLARENDON,1,1,1,4200,840,83,101,54,19,6,30,2012,558,1030,2,0,0,0,0,2,2,NULL,12,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USW00023072,20120630,0,41.7,21.1,c(-100.8301009, 34.9337877)
6346177,352,WHIT MTN.,1,1,1,4200,840,83,101,33,21,5,25,2012,556,1029,2,0,0,0,0,1,2,1,136,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00414979,20120525,NA,NA,NA,c(-98.3699292, 32.6265908)
6346178,179,HASKELL,1,1,1,4230,840,83,101,54,19,6,10,2012,603,1045,1,0,0,0,0,1,1,NULL,7,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00416148,20120610,NA,NA,NA,c(-99.6563415, 33.3645608)
6346178,179,HASKELL,1,1,1,4200,840,83,101,54,19,6,10,2012,603,1045,1,0,0,0,0,1,1,NULL,7,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00416148,20120610,NA,NA,NA,c(-99.6563415, 33.3645608)
6346184,67,ALBANY,1,1,1,4200,840,83,101,33,21,5,26,2012,600,1108,12,0,0,0,0,6,12,1,21,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00413265,20120526,0,37.2,23.3,c(-99.1330879, 32.8297577)
6346192,66,COTTONWOOD,1,1,1,4230,840,83,101,33,21,5,27,2012,600,1036,0,2,0,0,1,2,3,1,9,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXCLN005,20120527,NA,NA,NA,c(-99.2729117, 32.2195028)
6346194,46,MASSEY LAKE,1,1,1,4230,840,83,101,8,21,6,3,2012,547,1016,1,9,5,1,0,7,16,1,68,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USW00053968,20120603,0.2,34.6,22.1,c(-95.8749629, 31.8055475)
6346194,46,MASSEY LAKE,1,1,1,4200,840,83,101,8,21,6,3,2012,547,1016,2,0,0,0,0,2,2,1,68,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USW00053968,20120603,0.2,34.6,22.1,c(-95.8749629, 31.8055475)
6346219,15,BEGGS,1,1,0,4230,840,67,101,33,21,6,10,2012,540,1042,0,0,1,0,0,1,1,NULL,96,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00340631,20120610,NA,NA,NA,c(-96.1218109, 35.7262277)
6346271,22,GRAY,1,1,1,4200,840,38,101,34,19,7,1,2012,543,950,8,3,8,1,0,10,20,NULL,12,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00140620,20120701,NA,NA,NA,c(-99.6617889, 38.2040337)
6346271,22,GRAY,1,1,1,4230,840,38,101,34,19,7,1,2012,543,950,0,1,0,0,2,2,3,NULL,12,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00140620,20120701,NA,NA,NA,c(-99.6617889, 38.2040337)
6346273,314,Ash Valley,1,1,1,4230,840,38,101,34,19,6,24,2012,543,933,0,0,0,3,0,2,3,NULL,9,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1KSRH0010,20120624,NA,NA,NA,c(-99.2348417, 38.3193226)
6346273,314,Ash Valley,1,1,1,4200,840,38,101,34,19,6,24,2012,543,933,11,2,0,0,0,7,13,NULL,9,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSRH0010,20120624,NA,NA,NA,c(-99.2348417, 38.3193226)
6346297,44,CRAWFORD,1,1,1,4200,840,54,101,39,18,6,12,2012,446,944,1,0,0,0,0,1,1,NULL,4,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US10siou006,20120612,NA,NA,NA,c(-103.5836566, 42.607185)
6346327,33,KIMBALL,1,1,1,4200,840,54,101,36,18,6,30,2012,449,1016,1,0,1,0,1,3,3,NULL,16,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US10kimb002,20120630,NA,NA,NA,c(-103.6630552, 41.2483521)
6346328,21,DALTON,1,1,1,4200,840,54,101,36,18,7,1,2012,445,936,0,0,1,0,0,1,1,NULL,8,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US10chey019,20120701,0,NA,NA,c(-102.9730078, 41.3523266)
6346328,21,DALTON,1,1,1,4230,840,54,101,36,18,7,1,2012,445,936,2,0,0,0,0,1,2,NULL,8,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Stable,US10chey019,20120701,0,NA,NA,c(-102.9730078, 41.3523266)
6346331,39,CRESCENT LK,1,1,1,4200,840,54,101,36,19,6,29,2012,445,944,2,0,0,1,0,3,3,NULL,3,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USR0000NCRE,20120629,NA,38.9,20,c(-102.4579398, 41.7858723)
6346343,15,HOBSON,1,1,1,4200,840,83,101,7,21,6,4,2012,605,1030,5,0,0,0,0,3,5,NULL,53,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00413067,20120604,NA,NA,NA,c(-97.9666688, 28.9215455)
6346343,15,HOBSON,1,1,1,4230,840,83,101,7,21,6,4,2012,605,1030,1,0,0,0,0,1,1,NULL,53,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00413067,20120604,NA,NA,NA,c(-97.9666688, 28.9215455)
6346344,314,YOAKUM,1,1,1,4200,840,83,101,8,21,5,27,2012,600,1036,1,0,0,0,0,1,1,1,15,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXDW0025,20120527,NA,NA,NA,c(-97.1483412, 29.2133329)
6346347,438,COMANCHE,1,1,1,4230,840,83,101,53,21,5,28,2012,559,1120,0,0,0,1,0,1,1,NULL,5,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00416140,20120528,NA,NA,NA,c(-98.6520979, 31.6159727)
6346347,438,COMANCHE,1,1,1,4200,840,83,101,53,21,5,28,2012,559,1120,1,0,0,0,0,1,1,NULL,5,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00416140,20120528,NA,NA,NA,c(-98.6520979, 31.6159727)
6346349,55,WINCHELL,1,1,1,4200,840,83,101,53,19,5,29,2012,603,1100,2,0,0,0,0,1,2,NULL,19,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00419816,20120529,NA,NA,NA,c(-99.1642919, 31.5020577)
6346375,103,PUSHMATAHA,1,1,1,4230,840,67,101,19,25,6,14,2012,536,1021,0,0,0,0,2,1,2,1,9,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00341855,20120614,NA,NA,NA,c(-95.3548669, 34.5284297)
6346377,313,Susank,1,1,1,4200,840,38,101,34,19,7,7,2012,539,958,6,0,0,2,2,9,10,NULL,2,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSRS0004,20120707,NA,NA,NA,c(-98.7751403, 38.6813229)
6346378,14,HOLDENVILLE,1,1,1,4230,840,67,101,33,21,6,8,2012,545,1034,1,0,0,0,0,1,1,NULL,8,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00344235,20120608,0,NA,NA,c(-96.434896, 35.1013362)
